"","tenure.0.5","tenure.18","tenure.6.17","InternetService.DSL","InternetService.Fiber.optic","InternetService.No","OnlineSecurity.No","OnlineSecurity.No.internet.service","OnlineSecurity.Yes","OnlineBackup.No","OnlineBackup.No.internet.service","OnlineBackup.Yes","DeviceProtection.No","DeviceProtection.No.internet.service","DeviceProtection.Yes","TechSupport.No","TechSupport.No.internet.service","TechSupport.Yes","StreamingTV.No","StreamingTV.No.internet.service","StreamingTV.Yes","StreamingMovies.No","StreamingMovies.No.internet.service","StreamingMovies.Yes","Contract.Month.to.month","Contract.One.year","Contract.Two.year","PaymentMethod.Bank.transfer.(automatic)","PaymentMethod.Credit.card.(automatic)","PaymentMethod.Electronic.check","PaymentMethod.Mailed.check","Partner","Dependents","PaperlessBilling","MonthlyCharges","TotalCharges","tenure.cont","target"
"6243",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1.41868530151601,1.61233153881484,1.61358667573199,"No"
"6244",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0.626064408548375,1.33213449557475,1.61358667573199,"No"
"6245",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1.13952322600539,1.20630651218489,0.880672165727734,"No"
"6246",0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0.509746877085619,1.08142021900883,1.0842595296178,"No"
"6247",0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.0178898869002551,0.797053375198648,0.880672165727734,"No"
"6248",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0.823804212035058,1.19346021378179,1.12497700239582,"No"
"6249",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,-0.13166122498043,0.821207507152174,1.12497700239582,"No"
"6250",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.323638826745211,-1.08945555058363,-1.19591894595098,"No"
"6251",0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1.14284658404719,1.48967152017334,1.49143425739794,"No"
"6252",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,-1.51251649134542,-1.92462168478991,-1.27735389150701,"No"
"6253",0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,-0.841198166903236,0.309242276308362,0.717802274615678,"No"
"6254",0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,-0.661736832646414,0.511096549808888,0.962107111283762,"No"
"6255",0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1.07804110223222,1.26761801705913,1.12497700239582,"No"
"6256",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1.52170940081159,1.60505775597401,1.49143425739794,"No"
"6257",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-0.987425920742128,-1.76575233899715,-1.27735389150701,"Yes"
"6258",1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.273788456118316,-1.53214657532862,-1.27735389150701,"Yes"
"6259",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,-1.49091466407377,-1.68619990230364,-1.19591894595098,"No"
"6260",0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0.40506109876914,1.04864793488593,1.12497700239582,"No"
"6261",0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-0.975794167595852,-0.716753934428247,-0.78874421817084,"No"
"6262",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-1.47263619484391,-0.0355320642103129,1.20641194795185,"No"
"6263",0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1.06308599104415,1.025966665448,0.514214910725608,"No"
"6264",0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.351002855738768,0.0332511104003938,-0.300134544834672,"No"
"6265",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1.17441848544422,1.0113316688007,0.473497437947594,"No"
"6266",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-0.648443400479242,-1.52641842399362,-1.23663641872899,"No"
"6267",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.634372803652857,0.561536721538322,0.0256052373894397,"Yes"
"6268",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.177411072906319,-1.54628151788561,-1.27735389150701,"Yes"
"6269",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.45934276267673,-0.716442614692708,-0.422286963168714,"No"
"6270",0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-1.04059964941082,-0.106861496689542,0.107040182945468,"No"
"6271",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,-1.48094458994839,-0.592381799629038,-0.137264653722616,"No"
"6272",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.702501643509614,0.387272867708249,-0.218699599278644,"No"
"6273",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,-0.125014508896844,0.733583586932271,0.880672165727734,"No"
"6274",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.195689542136181,-1.27631058050497,-1.23663641872899,"Yes"
"6275",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0.735735223927544,1.13378917128875,1.00282458406178,"No"
"6276",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.154147566613769,0.978754553771694,1.20641194795185,"No"
"6277",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,-1.4759595528857,-0.875211811315113,-0.707309272614812,"No"
"6278",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-1.4759595528857,-1.78124743735381,-1.23663641872899,"Yes"
"6279",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1.31399952319953,1.53992228355052,1.53215173017596,"No"
"6280",0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,-0.658413474604621,-0.272702246757516,-0.463004435946728,"No"
"6281",0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,-0.508862362723936,-0.141917229011306,-0.3815694903907,"No"
"6282",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1.46765115778122,-1.35746919513274,-1.07376652761694,"No"
"6283",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,-1.50254641722004,-1.55275786031586,-1.15520147317297,"No"
"6284",1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1.1378615469845,-0.954850872300418,-1.19591894595098,"Yes"
"6285",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.955076854685882,0.432420719913281,-0.3815694903907,"No"
"6286",0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.339371102592493,0.000872662691668905,-0.259417072056658,"No"
"6287",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,-1.48592962701108,-1.21718595028549,-0.99233158206091,"No"
"6288",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.63769616169465,0.400131547068285,-0.259417072056658,"Yes"
"6289",1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.488145049813965,-1.26816071124634,-1.23663641872899,"No"
"6290",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1.70947913017289,1.62641921976644,1.40999931184192,"Yes"
"6291",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0.961723570769468,1.44158868040308,1.57286920295397,"Yes"
"6292",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.501438481981137,1.10142838326749,1.0842595296178,"No"
"6293",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1.17109512740243,0.881115809916299,0.269910074057524,"No"
"6294",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,-1.50088473819915,-0.786421790712561,-0.463004435946728,"No"
"6295",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-1.49756138015735,-1.91898391836731,-1.27735389150701,"Yes"
"6296",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-1.48094458994839,-0.20200158933995,0.63636732905965,"No"
"6297",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,-0.477290461326902,0.112975888012567,-0.0558297081665883,"No"
"6298",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1.61476342598179,1.54531859355213,1.28784689350787,"No"
"6299",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0.506423519043827,0.864400240759177,0.554932383503622,"No"
"6300",0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0.53799542044086,0.977923104520446,0.799237220171706,"No"
"6301",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,-1.32474676198412,0.160806827950516,1.40999931184192,"No"
"6302",0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.327739349446217,0.853057790881662,1.40999931184192,"No"
"6303",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.358534086184038,-0.763987777297187,-1.11448400039495,"Yes"
"6304",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.47850574626828,1.61975105049582,1.57286920295397,"No"
"6305",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.428324605061691,-0.442342230897442,-0.951614109282896,"Yes"
"6306",0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1.00492722531278,0.487795757854414,-0.259417072056658,"Yes"
"6307",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1.71280248821469,1.70741419550876,1.57286920295397,"No"
"6308",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1.49091466407377,-0.548273766068951,-0.0151122353885743,"No"
"6309",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.185719468010802,-1.28547342635692,-1.23663641872899,"No"
"6310",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,-1.30148325569157,0.253724706435021,1.57286920295397,"No"
"6311",0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,-0.675030264813586,0.580182394691182,1.12497700239582,"No"
"6312",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1.17608016446512,1.22873864188701,0.921389638505748,"No"
"6313",0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1.35055646165925,1.27361472257052,0.880672165727734,"Yes"
"6314",1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1.03317576866802,-1.13324479694034,-1.23663641872899,"Yes"
"6315",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.302036999473557,-0.780561924307655,-1.07376652761694,"No"
"6316",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0.177411072906319,0.720872002461308,0.63636732905965,"No"
"6317",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,-1.31311500883784,0.109524547837787,1.24712942072986,"No"
"6318",1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.478174975688586,-1.50348672099317,-1.27735389150701,"Yes"
"6319",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-1.45269604659315,-1.05134453749962,-0.829461690948854,"No"
"6320",0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,-1.32308508296322,0.00190901992705579,0.880672165727734,"No"
"6321",0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,-0.00869697743408878,0.294419547419788,-0.0965471809446023,"No"
"6322",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-1.49922305917825,-0.495497559866548,-0.0965471809446023,"Yes"
"6323",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0.473189938625897,-0.927986538476229,-1.15520147317297,"Yes"
"6324",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1.36883493088911,1.00143566355698,0.310627546835538,"No"
"6325",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0.368504160309417,-0.503395946177308,-0.951614109282896,"No"
"6326",0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0.900241446996297,0.110210837012124,-0.625874327058784,"Yes"
"6327",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.703278808168826,0.572060800175382,1.20641194795185,"No"
"6328",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.880301298745539,0.483079147361788,-0.17798212650063,"No"
"6329",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.830450928118644,1.40436658848186,1.53215173017596,"No"
"6330",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1.31732288124132,1.12644983878013,0.554932383503622,"No"
"6331",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.843744360285817,0.318799408446939,-0.3815694903907,"No"
"6332",0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,-0.812949623547995,0.212975382640755,0.595649856281636,"No"
"6333",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1.34557142459656,1.53749756378496,1.45071678461993,"No"
"6334",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1.37049660991001,1.41713237403356,1.12497700239582,"Yes"
"6335",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1.30402944907415,1.51614843258821,1.40999931184192,"No"
"6336",0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.162455961718251,-0.276239199139862,-0.748026745392826,"No"
"6337",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0.316992110661625,0.926422376593034,1.00282458406178,"No"
"6338",0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1.20100534977856,1.23629932840901,0.921389638505748,"No"
"6339",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,-1.47928291092749,-1.9122161988597,-1.27735389150701,"No"
"6340",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,-0.493907251535867,-1.65900821392016,-1.27735389150701,"Yes"
"6341",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1.06807102810684,0.335010401232114,-0.3815694903907,"No"
"6342",0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1.1827268805487,-0.00131266895323411,-0.78874421817084,"Yes"
"6343",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1.30735280711594,1.17410934320772,0.595649856281636,"No"
"6344",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1.48426794799018,-0.42836575078619,0.22919260127951,"No"
"6345",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.33859393793328,0.610610879313772,0.22919260127951,"Yes"
"6346",1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-0.272903941756633,-1.35189052414032,-1.23663641872899,"No"
"6347",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,-0.515509078807522,-1.66315509186796,-1.27735389150701,"Yes"
"6348",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.127560702279424,-0.148735812059939,-0.707309272614812,"No"
"6349",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.142515813467493,0.222201920423487,-0.259417072056658,"No"
"6350",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,-1.49756138015735,-0.428105060104801,0.107040182945468,"No"
"6351",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,-1.48592962701108,-1.52052368516755,-1.19591894595098,"No"
"6352",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1.29405937494877,1.16104456302199,0.717802274615678,"Yes"
"6353",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0.984987077062019,0.92550855588615,0.392062492391566,"No"
"6354",0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-0.32607767042532,-0.581792279446778,-0.910896636504882,"No"
"6355",0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.961723570769468,1.31412284014936,1.16569447517383,"No"
"6356",0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1.51173932668621,1.55419458979377,1.45071678461993,"No"
"6357",0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1.1345381889427,-0.176939799588867,-0.910896636504882,"No"
"6358",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.830450928118644,1.29727914739583,1.32856436628589,"Yes"
"6359",0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0.521378630231895,1.31892166295732,1.61358667573199,"No"
"6360",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0.486483370793069,0.978976966123684,0.921389638505748,"No"
"6361",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,-1.4776212319066,-1.91160746041808,-1.27735389150701,"Yes"
"6362",0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-0.0651940641445699,-0.757842757471312,-1.03304905483892,"No"
"6363",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.336932258912384,-1.29509178752704,-1.23663641872899,"No"
"6364",0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.335270579891487,-0.447615618594413,-0.951614109282896,"No"
"6365",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,-1.29317486058708,-0.379015324867969,-0.218699599278644,"No"
"6366",0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1.23590060921739,-0.454175585260452,-1.03304905483892,"Yes"
"6367",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0.117590628154045,1.01143448746864,1.28784689350787,"No"
"6368",0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-0.543757622162762,0.778033230692822,1.53215173017596,"No"
"6369",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.971693644894847,-1.17116881636439,-1.23663641872899,"Yes"
"6370",0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1.33892470851297,1.53726831851804,1.40999931184192,"No"
"6371",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.815495816930576,0.926056924695187,0.514214910725608,"Yes"
"6372",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-1.31643836687964,-0.598557882175859,-0.340852017612686,"No"
"6373",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,-1.50420809624094,-1.42926474804399,-1.15520147317297,"No"
"6374",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0.93679838545602,0.951647302103536,0.473497437947594,"No"
"6375",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,-1.46432779973942,0.0640327149994997,1.61358667573199,"No"
